ResultsVersion,ResultsDate,Company,Location,Position,PostingDate,FullDetailsURL,AllQualifications,Applicants,Employment type,Industries,Job function,Seniority level
1,16/08/2021 16h,4TE,"Lisbon, Portugal",Senior Data Scientist,2021-08-03,https://linkedin.com/jobs/view/senior-data-scientist-at-4te-2672821589,"['Troubleshoot our clients’ challenges\xa0using a science-based approach and historical data.\xa0', 'Optimise process control over the product lifecycle using PAT.\xa0', 'Use your technical contribution to deliver project automation to our clients.\xa0', 'Build predictive models using advanced machine learning algorithms.\xa0', 'Generate, review, communicate and report data analysis.\xa0', 'Join with our Business Development Team to design our technical project proposals.\xa0', 'Manage, execute, and document our projects near our clients.\xa0', 'Guide the junior members of our team.\xa0', 'Leverage the team skill set on prototype development using R shiny and\xa0the\xa0application of Machine Learning.\xa0', 'A passion for the role of data in helping solve complex questions.\xa0', 'Experience in programming with R\xa0(using\xa0shiny,\xa0tidyverse\xa0family,\xa0keras,\xa0rmarkdown).\xa0', 'Strong analytical, communication, and project management skills.\xa0', 'Experience\xa0with\xa0research and manufacturing\xa0of\xa0Biological and Pharmaceutical Products.\xa0', 'Experience with Exploratory Data Analysis using MVDA and NNK.\xa0', 'Knowledge of optical spectroscopy (like FTIR or NIR) and its modelling techniques.\xa0', 'Deep understanding of modelling algorithms and the main cost functions applied to them.\xa0', 'Experience with predictive modelling using neural networks or random forest.\xa0\xa0', 'Senior level experience in pharma or biopharma industry in process development and process scale-up.\xa0', 'Experience in PAT or in high dimensional data.\xa0', 'Experience in programming with other R packages (ggplot2,\xa0data.table,\xa0plotly,\xa0bookdown\xa0and\xa0flexdashboard)\xa0']",Be among the first 25 applicants,Full-time,,,
1,16/08/2021 16h,Hurb,"Lisbon, Lisbon, Portugal",Área 21 Lisboa | Data Scientist,2021-08-14,https://linkedin.com/jobs/view/%C3%A1rea-21-lisboa-data-scientist-at-hurb-2684354034,"[' Desenvolver e usar modelos complexos de Bayesian e de séries temporais para predição e inferência', 'Desenvolver modelo próprio de ponta a ponta', 'Desenvolver projetos para codificar o conhecimento do negócio junto com o trabalho de rotina abstrato e perguntas para permitir a automação e ferramentas de autoatendimento', 'Trabalhar com uma equipe colaborativa para construir uma plataforma de previsão de demanda escalonável e de ponta que tenha impacto direto nos negócios', 'Aproveitar sua experiência em matemática para idealizar novos projetos e liderar a si mesmo e a equipe para o desenvolvimento de avanços na implementação e aplicação de modelos', 'Desenvolver uma ferramenta de previsão de baixo para cima para ajudar a obter insights sobre segmentos arbitrários de clientes', 'Atuar como um líder inovador para a equipe - identifique, pesquise, aconselhe e implemente abordagens para problemas novos e antigos', 'Construir parcerias técnicas duradouras em toda a organização', 'Deve ter um diploma de bacharel ou superior e mais de 7 anos de experiência acadêmica e profissional combinada em Estatística ou matemática aplicada', ' Você tem uma grande atenção aos detalhes e abriga uma curiosidade imprudente', 'Você tem experiência em trabalhar de forma autônoma e assumir a responsabilidade de projetos, mas permanece aberto à orientação e direção de seu gerente e colegas de equipe', 'Você é um desenvolvedor de software científico sólido e pode trabalhar com uma base de código compartilhada', 'Você tem fortes habilidades de codificação e design e é proficiente em Python e R', 'Você tem experiência no desenvolvimento de modelos matemáticos para aplicações do mundo real', 'Você é alguém que gosta de um bom desafio e se sente confortável em assumir a responsabilidade por trabalhos de alto impacto.', ' Você se comunica de maneira eficaz e trabalha bem com parceiros multifuncionais', 'Benefícios VR ou VA;', 'Plano de Saúde e Odontológico;', 'Assistência Médica Virtual - OYO;', 'Seguro de Vida e Assistência Funeral;', 'Café da Manhã e Lanche da Tarde (escritório);', 'Auxílio Creche ou Babá;', 'Aula de inglês e espanhol;', 'Hurb Learning, o portal de ensino exclusivo do Hurb;', 'Hurb Education Development Program - o Hurb te leva para se desenvolver e trabalhar em outros países!', 'Convênio Farmácia;', 'TotalPass (Smart Fit) e BodyTech;', 'Política educacional (desconto em diversas faculdades);', 'Dell - itens de informática e tecnologia;', 'E muito mais!']",Be among the first 25 applicants,Full-time,Information Technology and Services,Engineering and Information Technology,Not Applicable
1,16/08/2021 16h,Keyrus,"Lisbon, Lisbon, Portugal",Senior Data Scientist Consultant & Data Lover,2021-07-09,https://linkedin.com/jobs/view/senior-data-scientist-consultant-data-lover-at-keyrus-2668659729,"['Master or PhD in Mathematics, Statistics, Computer Science, Engineering, Operations Research or any related field', 'A minimum of 3 years of working experience as a data scientist or in analytics', 'Passionate about data and/or statistical analysis, with mathematics and causal modelling skills', 'Strong programming skills such as Python and Java ', 'Knowledge of statistical modelling and data mining is required', 'Knowledge of statistical tools such SAS, R, Matlab, … is required', 'Knowledge of machine learning, Hadoop or other Big Data frameworks is a plus', 'At ease in manipulating and analysing complex, high-volume, high-dimensionality data', 'Strong analytical competencies and excellent creative problem-solving skills', 'Experience in Data Visualisation (knowledge of Business Intelligence Reporting & Analysis tools) is a plus', 'Overall knowledge of Business Intelligence is an asset', 'Fluent English, French and/or Spanish is a plus', 'Good verbal and written communication skills, including facilitation of group presentations', 'Good communication with business users to define and understand business requirements ', 'The ability to self-motivate and exceed expectations', ' Remote status Flexible remote']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Management Consulting",Engineering and Information Technology,Associate
1,16/08/2021 16h,Michael Page,"Lisbon, Lisbon, Portugal",Data Scientist - m/f,2021-07-13,https://linkedin.com/jobs/view/data-scientist-m-f-at-michael-page-2677512464,"['Empresa de referência no sector financeiro', 'Data Scientist com experiência em Python', 'Planificar, desenvolver e coordenar a implementação de modelos preditivos, de acordo com a estratégia de evolução do negócio definida pela empresa e que permitam potenciar a tomada de decisão das diferentes áreas da organização;', 'Gerir diversos stakeholders internos e externos, no sentido de potenciar as ideias e a cooperação na procura das melhores soluções para os desafios propostos.', 'Licenciatura / Mestrado em Matemática, Data Science, Gestão de Informação, Informática ou similar;', 'Experiência em modelação preditiva utilizando modelos de Machine Learninge/ou Inteligência Artificial;', 'Participação em projectos que envolvam um grande volume de dados;', 'Domínio SAS, Phyton, R, SQL e PowerBI;', 'Experiência na área de financeiras e/ou banca;', 'Mínimo de 3 anos de experiência em funções similares;', 'Fortes competências analíticas, raciocínio lógico, orientação para os dados e foco na resolução de problemas;', 'Trabalho em equipa e autonomamente.']",Be among the first 25 applicants,Full-time,Financial Services,Engineering and Information Technology,Entry level
1,16/08/2021 16h,Axians,"Lisboa, Lisbon, Portugal",Data Scientist (A) [621],2021-07-27,https://linkedin.com/jobs/view/data-scientist-a-621-at-axians-2664122047,[],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Management Consulting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Axians Portugal,"Lisbon, Lisbon, Portugal",Data Scientist,2021-06-23,https://linkedin.com/jobs/view/data-scientist-at-axians-portugal-2653585571,"['Licenciatura ou mestrado em engenharia com especialização em matemática, estatística ou ciência de dados;', 'Mais de 3 anos de experiência como analista de dados / data scientist;', 'Experiência em projetos de NLP (natural language processing), extração de dados ou automação de processos;', 'Conhecimento de arquiteturas e estruturas de deep learning (ex: TensorFlow, Keras, ...); ', ' Conhecimento de bases de dados (SQL e NoSQL);', 'Conhecimento de stacks de desenvolvimento de Machine Learning (ex: Numpy, scikit-learn, Keras, ...)', 'Experiência em desenvolvimento (ex: Phyton, R, Java, MATLAB, JavaScript) e conhecimento algorítmico; ', 'Conhecimento de Machine Learning: modelos neurais, modelos estatísticos, modelos bayesianos;', 'Fluência na lingua Inglesa mandatória.', 'Proatividade;', 'Boa capacidade de resolução de problemas;', 'Excelentes capacidades de comunicação.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,BNP Paribas CIB,"Lisbon, Lisbon, Portugal",Senior Data Scientist / Engineer - Stress Testing and Data Analytics,2021-07-01,https://linkedin.com/jobs/view/senior-data-scientist-engineer-stress-testing-and-data-analytics-at-bnp-paribas-cib-2662263555,"[""BNP Paribas is a leader in the Eurozone, and a prominent international banking institution with strong roots in Europe's banking history. It has a presence in 71 countries, with 200 000 Employees – including more than 150 000 in Europe and 6 000 in Portugal alone. "", ' The STDA team in Lisbon is dedicated to credit and works jointly with the onshore STDA team based in Paris, as one team, split in two geographies.', ' Data collection, Data ingestion, Data quality, Data preparation, Data cleaning with DATAIKU DSS (Data Science Studio), using PySpark, Hive, Hadoop ', ' Data consolidation in a strong control and analyses framework ', ' Data visualization with Tableau developing dynamic and intelligent dash-boarding ', ' Specific contributions to regulatory and internal stress testing exercises ', '', ' As we need to combine an understanding of big data analytics with its specific constraints and a comprehensive functional understanding of the bank’s business in Credit Risk, the team is made of profiles as being a mix of Big Data Analyst (on the technical side) and Business Analyst (on the functional side).', ' 4 to 7 years of relevant professional experience in functional roles ', ' Strong academic background, with a Master degree ', ' Relevant experience in Data related roles including analysis, engineering, visualization ', ' Significant experience in data exploration and data preparation ', ' Proven record in SQL ', ' Experience with Python programming language is a must. ', ' Knowledge of Risk Management principles is a plus. ', ' Languages: fluent in English, French is a plus ', ' Strong interest in data management and functional content of the data ', ' Ability to work with tight deadlines and multidisciplinary teams ', ' Be a team player ', ' Open and client-oriented mind-set ', ' Autonomy & Adaptability ', ' Strong curiosity ', ' Result oriented ', ' Ability to communicate and share ', ' This role will expose the candidate to a wide range of Risk and Finance professionals within the bank. Therefore, communication skills, both written and verbal, play an essential part in the day-to-day role. ', ' Very strong ethics standards ']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Banking, and Financial Services",Engineering and Information Technology,Associate
1,16/08/2021 16h,Axians,"Lisboa, Lisbon, Portugal",Data Scientist (B) [604],2021-07-27,https://linkedin.com/jobs/view/data-scientist-b-604-at-axians-2664118616,[],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Management Consulting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Axians Portugal,"Lisboa, Lisbon, Portugal",Data Scientist (B) [604],2021-07-24,https://linkedin.com/jobs/view/data-scientist-b-604-at-axians-portugal-2660659915,"['Licenciatura em Engenharia Informática, Matemática ou similar;', 'Experiência profissional de 2 anos como Data Scientist;', 'Experiência profissional com:', 'Ecossistema Azure', 'DataLake Storage', 'DataBricks', 'Data Factory', 'PowerBI', 'Linguagens ', 'Python', 'Pyspark', 'SQL', 'DAX e M (valorizado)', 'Skills', 'Data knowledge', 'Data cleaning', 'Data wrangling', 'ETL', 'Proatividade/Autonomia;', 'Capacidade analítica;', 'Sentido de responsabilidade;']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Axians Portugal,"Lisboa, Lisbon, Portugal",Data Scientist (A) [621],2021-07-24,https://linkedin.com/jobs/view/data-scientist-a-621-at-axians-portugal-2660666473,"['Licenciatura em Engenharia Informática, Matemática ou similar;', 'Experiência profissional entre 2 a 5 anos como Data Scientist;', 'Experiência profissional com:', 'Ecossistema Azure', 'DataLake Storage', 'DataBricks', 'Data Factory', 'PowerBI', 'Linguagens ', 'Python', 'Pyspark', 'SQL', 'DAX e M (valorizado)', 'Skills', 'Data knowledge', 'Data cleaning', 'Data wrangling', 'ETL', 'Proatividade/Autonomia;', 'Capacidade analítica;', 'Sentido de responsabilidade;']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Noesis,"Lisbon, Lisbon, Portugal",Data Scientist (m/f),2021-07-24,https://linkedin.com/jobs/view/data-scientist-m-f-at-noesis-2660438848,"['Conhecimento analítico e visão estratégica;', 'Conhecimento em Python, R e Spark;', 'Domínio de IDE com Rstudio, Jupyter;', 'Conhecimento de algumas bibliotecas de ML com Spark Mlib, Python ML e R ML;', 'Valoriza-se conhecimentos em Graphs DB, Docker images, parallel processing, scaling solutions.', 'Data discovery, Time Series, Modelos de classificação, Regressões.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Financial Services",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Bee Engineering ICT,"Lisbon, Lisbon, Portugal",Data Scientist (m/f),2021-08-07,https://linkedin.com/jobs/view/data-scientist-m-f-at-bee-engineering-ict-2676610826,"['Licenciatura em Engenharia Informática, Matemática ou similar;', 'Conhecimentos comprovados em Data Warehousing e Data Marts;', 'Experiência na implementação de ETL ;', 'Experiência com SQL superior a 2 anos;', 'Conhecimentos com linguagens de scripting (Python e R);', 'Conhecimentos em inglês fundamentais e francês é uma mais valia.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,IQVIA,"Lisboa, Lisbon, Portugal",Real World Data Senior Biostatistician,2021-08-07,https://linkedin.com/jobs/view/real-world-data-senior-biostatistician-at-iqvia-2677905158,"['Lead the development of study protocols, statistical analysis plans (SAPs), programming specification and output documents', 'Guide the analytical team to clean and prepare small to large-sized real-world healthcare databases', 'Serve as methodological expert to provide guidance on design and analysis of observational studies', 'Lead the quality control of SAPs, analyses and reporting of statistical analysis', 'Contribute to communication strategies and present insights and perspectives to clients, internal training courses and conference presentations', 'Oversee the preparation of abstracts, manuscripts and/or presentations to conferences', 'Contribute to business development activities including proposal development', 'Lead operational efficiencies of workflows, including writing of internal guidance documents (e.g., SOPs and quality management documents)', 'MSc, PhD or equivalent in statistics, biostatistics, epidemiology or in a related discipline', 'Proven experience working with large, individual-level data sets/ databases', 'Strong statistical programming skills in a statistical package (SAS and/or R)', 'Excellent time management skills, contributing to multiple projects with competing timelines', 'Commitment to working collaboratively and effectively with people of other disciplines', 'Strong written and verbal communication skills', 'Fluency in English (spoken and written)', 'Exposure to the healthcare and pharmaceutical industries', 'Previous line management experience', 'Prior experience working in a consultancy, CRO or other service sector in the healthcare industry', 'Knowledge of real-world data needs of pharmaceutical clients', 'Interpersonal, teamwork and communication skills']",Be among the first 25 applicants,Full-time,Pharmaceuticals,"Research, Analyst, and Information Technology",Not Applicable
1,16/08/2021 16h,Axianspt,"Lisboa, Lisbon, Portugal",Data Scientist (A) [621],2021-07-25,https://linkedin.com/jobs/view/data-scientist-a-621-at-axianspt-2662915970,[],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Axianspt,"Lisboa, Lisbon, Portugal",Data Scientist (B) [604],2021-07-25,https://linkedin.com/jobs/view/data-scientist-b-604-at-axianspt-2662920235,[],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Mastercard,"Lisbon, Lisbon, Portugal","Consultant, Analytics, Data and Services",2021-07-20,https://linkedin.com/jobs/view/consultant-analytics-data-and-services-at-mastercard-2678777120,"[' Obtain data from multiple sources, collate, analyse, and triangulate information to develop reliable fact bases', ' Apply a range of descriptive and/or predictive analytical techniques to rigorously identify client issues and synthesize analysis into clear, sound recommendations;', ' Extract intellectual capital from engagement work and actively share tools, methods and best practices across projects', ' Support MasterCard Advisors and local market account teams in client relationship management and business development effort, where required', ' Passion: Actively seeks responsibility and takes pride in delivering the highest quality results and recommendations to our clients.', ' Analytic Excellence: Demonstrates a strong aptitude for analytical skills around data science disciplines.', ' Project Management: Clear interest in project delivery with business clients, and intuition for the way that companies make decisions.', ' Communication and Presence: Excellent written and verbal communication skills in client-facing situations, positioning Mastercard’s solutions as high value solutions in sales and delivery conversations.', ' Teamwork: Willingness to work within small teams to produce outstanding deliverables, with a will to win attitude.', "" Integrity: Commitment to Mastercard's values of honesty and integrity with a willingness to embrace and learn from our mistakes."", ' Diverse Perspective: Brings a unique skillset or approach to the table in every client engagement or internal activity.', ' Excellent analytical skills across descriptive and/or predictive analytics', ' Experience of machine learning and AI would be an advantage', ' Undergraduate or master’s degree and work experience after completing your degree(s)', ' Solid ability to write SQL', ' Comfortable programming in R and/or Python. Knowledge of Hadoop & Pyspark also preferable.', ' Experience with big data and a solid foundation in managing large datasets', ' Experience working with payments/card data a big plus', ' Ability to communicate complex ideas effectively – both verbally and in writing', ' Proven team player with proven ability to work with all levels in a highly intellectual, collaborative, and fast paced environment', ' Professional level English language capability/ and local language', ' Candidates must be eligible to work in the country of which they are applying for a position in, as well as eligible to apply for travel visas as required by travel needs']",Be among the first 25 applicants,Full-time,"Financial Services, Information Technology and Services, and Internet","Research, Analyst, and Information Technology",Associate
1,16/08/2021 16h,Ankix,"Lisboa, Lisbon, Portugal",Data Scientist (m/f) ? Lisboa,2021-07-08,https://linkedin.com/jobs/view/data-scientist-m-f-%3F-lisboa-at-ankix-2670552370,"[' 8938923', ' 06-10-2020', ' Ankix', ' Portugal', ' Lisboa', ' Informática e Tecnologias', ' Informação exclusiva JobMatch Descrição da Empresa A Ankix é uma empresa de competências tecnológicas, a atuar no mercado desde 1999, que presta serviços nas áreas de IT Outsourcing e Consultoria / Desenvolvimento à medida. O nosso posicionamento carateriza-se pela qualidade e inovação das soluções que propomos, assim como pela dedicação e orientação para o cliente e suas necessidades.', ' Licenciatura em Engenharia informática ou similar;', ' Experiência profissional mínima de 1 ano na área;', ' Autonomia e sentido de responsabilidade;', ' Espírito por trabalho em equipa e capacidade de iniciativa;', ' Capacidade de comunicação;', ' Bons conhecimentos de Inglês.', ' Na nossa empresa, terás bastante acompanhamento semanal e mensal;', ' O teu manager vai estar atento às tuas motivações e sugestões;', ' Tens acesso à Plataforma online que podes tirar as formações que pretenderes;', ' As vitórias e conquistas serão festejadas em conjunto;', ' Acompanhamento da nossa equipa de Recursos Humanos e Suporte;', ' Feedback constante do teu trabalho;', ' E como é óbvio bastantes Eventos ?']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Mastercard,"Lisbon, Lisbon, Portugal","Lead Consultant, Analytics, Data and Services",2021-07-21,https://linkedin.com/jobs/view/lead-consultant-analytics-data-and-services-at-mastercard-2680310057,"[' Obtain data from multiple sources, collate, analyse, and triangulate information to develop reliable fact bases', ' Apply a range of descriptive and/or predictive analytical techniques to rigorously identify client issues and synthesize analysis into clear, sound recommendations;', ' Extract intellectual capital from engagement work and actively share tools, methods and best practices across projects', ' Support MasterCard Advisors and local market account teams in client relationship management and business development effort, where required', ' Lead, mentor and guide more junior team members', ' Passion: Actively seeks responsibility and takes pride in delivering the highest quality results and recommendations to our clients.', ' Analytic Excellence: Demonstrates a strong aptitude for analytical skills around data science disciplines.', ' Project Management: Clear interest in project delivery with business clients, and intuition for the way that companies make decisions.', ' Communication and Presence: Excellent written and verbal communication skills in client-facing situations, positioning Mastercard’s solutions as high value solutions in sales and delivery conversations.', ' Teamwork: Willingness to work within small teams to produce outstanding deliverables, with a will to win attitude.', "" Integrity: Commitment to Mastercard's values of honesty and integrity with a willingness to embrace and learn from our mistakes."", ' Diverse Perspective: Brings a unique skillset or approach to the table in every client engagement or internal activity.', ' Excellent analytical skills across descriptive and/or predictive analytics', ' Experience of machine learning and AI would be an advantage', ' Undergraduate or master’s degree and work experience after completing your degree(s)', ' Solid ability to write SQL', ' Comfortable programming in R and/or Python. Knowledge of Hadoop & Pyspark also preferable.', ' Experience with big data and a solid foundation in managing large datasets', ' Experience with managing project or leading small team', ' Experience working with payments/card data a big plus', ' Ability to communicate complex ideas effectively – both verbally and in writing', ' Proven team player with proven ability to work with all levels in a highly intellectual, collaborative, and fast paced environment', ' Professional level English language capability/ and local language', ' Candidates must be eligible to work in the country of which they are applying for a position in, as well as eligible to apply for travel visas as required by travel needs']",Be among the first 25 applicants,Full-time,"Financial Services, Information Technology and Services, and Internet","Research, Analyst, and Information Technology",Associate
1,16/08/2021 16h,Daltix,"Lisbon, Portugal",Senior Python Data Engineer,2021-08-09,https://linkedin.com/jobs/view/senior-python-data-engineer-at-daltix-2673539895,"['Adding new data processing modules to our pipeline so we can standardise data collected from the web.', 'Managing the infrastructure (schedulers, computing frameworks) used for our big scale data processing & reporting.', 'Quality Assurance of our data. We have some tooling in place already, but some more might be necessary. You will likely want to automate some of these checks.', 'Assist with existing ETL pipelines that make our data ready to use by our customers.', 'Enabling our professional services team by providing Python based toolkits to make their jobs easier.', ""Private health insurance, a solid laptop (MacBook, Linux-friendly or Windows - it's up to you) and a lot of flexibility!"", ""The opportunity for you to work only 4 days a week, if that's what you prefer!"", 'Central based office located near São Sebastião Metro Station. We are a remote working friendly company. At the moment, we are working 100% remotely until the end of 2021 due to the pandemic. Afterwards, we will continue to adopt a hybrid model.', 'Your future colleagues will be\xa0Nelson Torres\xa0(Data Engineer), and\xa0Miguel Almeida\xa0(Data Scientist). Your team leader will be\xa0\xa0Manuel Garrido\xa0(Data Architect).', 'Work with a modern tech stack including: Python, Docker, Terraform, AWS (S3, Batch), Grafana, Airflow, Snowflake & Looker.', ""Best practices for software engineering including mandatory code reviews, unit tests and benchmarks running on every commit, infrastructure-as-code, among others. We're not where we want to be yet, so there's room to add your touch here."", 'Squad rotations, allowing you to spend some time per week doing work with another team and learn more about the challenges other colleagues are facing.', 'Python, as 99% of our stack is in Python', 'SQL', 'Git', 'Bash', ""VIM (nah just kidding, it's the best one though)"", 'Pandas + Jupyter notebook', 'Regex', 'CI / CD', 'Docker', 'Cloud experience (AWS preferred)']",Be among the first 25 applicants,Full-time,,,
1,16/08/2021 16h,BOLD by Devoteam,"Lisbon, Lisbon, Portugal",Data Scientist (Nearshore Project in Lisbon),2021-01-07,https://linkedin.com/jobs/view/data-scientist-nearshore-project-in-lisbon-at-bold-by-devoteam-1201821371,"['Bachelor or Master degree in Engineering (or similar); ', 'Experience working as a Data Scientist; ', 'Knowledge in R, Spark, Hive,      Scala; ', 'Experience with Machine Learning; ', 'English is mandatory; ', 'Flexibility to travel.']",174 applicants,Full-time,Information Technology and Services,Information Technology and Other,Entry level
1,16/08/2021 16h,INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação,"Lisboa, Lisbon, Portugal",Data Scientist - Machine Learning & NLP,2021-06-30,https://linkedin.com/jobs/view/data-scientist-machine-learning-nlp-at-inov-%3F-instituto-de-engenharia-de-sistemas-e-computadores-inova%C3%A7%C3%A3o-2661300728,"[' 8951406', ' 09-10-2020', ' INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação', ' Portugal', ' Lisboa', ' Saldanha', ' Informática e Tecnologias', ' Informação exclusiva JobMatch Descrição do anúncio : ORGANIZAÇÃO']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Research",Engineering and Information Technology,Entry level
1,16/08/2021 16h,INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação,"Lisboa, Lisbon, Portugal",Data Scientist em NLP,2021-07-08,https://linkedin.com/jobs/view/data-scientist-em-nlp-at-inov-%3F-instituto-de-engenharia-de-sistemas-e-computadores-inova%C3%A7%C3%A3o-2670547781,"[' 8937994', ' 06-10-2020', ' INOV ? Instituto de Engenharia de Sistemas e Computadores Inovação', ' Portugal', ' Lisboa', ' Saldanha', ' Informática e Tecnologias', ' Informação exclusiva JobMatch Descrição do anúncio : ORGANIZAÇÃO']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Research",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Integer Consulting,"Lisbon, Lisbon, Portugal",Data Scientist (French) (m/f),2021-07-24,https://linkedin.com/jobs/view/data-scientist-french-m-f-at-integer-consulting-2660442528,"[' 2+ anos de experiência em SQL, Teradata, BTEQ, Datastage;', ' Conhecimentos em BigData (Hadoop Cloudera), NoSQL (Hbase, Neo4J), Streaming (Kafka), Search (ElasticSearch, SolR) e DevOps (GitLab, Jenkins, Nexus) - valorizado;', ' Nível de francês mínimo B2 (obrigatório).']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Nokia,"Amadora, Lisbon, Portugal",Senior Data Engineer,2021-07-21,https://linkedin.com/jobs/view/senior-data-engineer-at-nokia-2650037867,"['Help customers drive significant business outcomes and ROI by leveraging the insights uncovered through process mining capability', 'Collaborate directly with senior level, process owners and technical teams within each customer to understand their goals, objectives and requirements and translate them into process mining capability technical requirements', 'Develop automatic ways to track and monitor value realization, contributing to ROI build-up', 'Present implementation results to senior level and other internal customer teams', 'Plan, schedule, and manage project timelines and activities from project kick-off through training to ensure each project is delivered on time and meets customer requirements ', 'Implement process automation technology to speed up the customer’s processes, to drive value and to improve the process conformance rate', 'Own and drive end-to-end the implementation of our process mining capability across various internal customers', 'Connect the process mining capability with the customer’s on-premise/ Cloud ERP & IT systems ', 'Extract and transform data and load them into the process mining platform', 'Build / update analysis in Process Studio', 'Design process and customer-specific dashboards, analyses and reports', 'Implement the most relevant KPIs measuring the customer’s success', 'create new signals in Action Engine', 'New functionality development (e.g. ML Workbench) ', 'Implement operational App', 'Successfully completed studies in Business Informatics, Computer Science, Information-oriented Business Administration/ Economics, Mathematics.', 'Have gained 3+ years working experience in IT-Consulting, Management Consulting, Process Improvement or a similar area ', 'Strong appetite for value driven approaches (KPIs definition, business case calculations, value realization approaches) and Data topics (Big Data, Data Mining, and Process Mining)', 'Strong capabilities of translating business/functional requirements to technical developments', 'Strong communicating skills, being able to translate complex problems into step-by-step explanations and solutions', 'Have experience and high interest in modern technologies and methods like REST/SOAP API-Management, Data Ingestion & Streaming, SSO, LDAP, IT Security, etc.', 'Have advanced knowledge of SQL, PQL or other programming languages (Python, R, Matlab...)', 'Have experience with data pipelines and ETL processes, ETL jobs, data warehouses/lakes, data modelling, schema design, ideally for larger volumes of data', 'A good understanding of data structures in ERP systems (e.g. SAP, Oracle) is a plus', 'Enjoy deep technical discussions as much as transferring your technical knowledge in generally understandable terms to a broader audience', 'Search for a job with a steep learning curve in order to think outside the box and to continuously broaden your knowledge', 'Love converting problems into solutions', 'Self-starter able to navigate complex scenarios who truly enjoys working in a fast-paced, innovative, enterprise technology environment', 'A general understanding of companies business processes and related financial metrics and are willing to learn in this area. Knowledge of standard ERPs (SAP and related business processes (Order to cash, procure to pay…) is a strong plus.', 'Fluent and comfortable in working and presenting in English, other languages are an advantage', 'Celonis Track Certification (Analyst, Data Engineer) is a plus']",Be among the first 25 applicants,Full-time,Information Technology and Services and Telecommunications,Information Technology,Not Applicable
1,16/08/2021 16h,Toptal,"Lisbon, Lisbon, Portugal","Data Scientist – Remote, Full-time",2021-07-26,https://linkedin.com/jobs/view/data-scientist-%E2%80%93-remote-full-time-at-toptal-2662901262,"[' At least 3 years of professional experience in Data Science', ' Project management skills', ' A keen attention to detail', ' Full-time availability is a strong advantage']",Be among the first 25 applicants,Contract,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Mid-Senior level
